PlayerYearID|Name|Team|Year|CMP|ATT|CMP PCT|YARDS|YPA|ADJ YPA|TD|INT|PASS RTG|TD PCT|INT PCT|CollegeID|Link
scott-elliott-1-2005|Scott Elliott|Tulane|2005|48|92|52.2|515|5.6|4.5|4|4|104.8|4.35|4.35|scott-elliott-1|/cfb/players/scott-elliott-1.html
scott-elliott-1-2006|Scott Elliott|Tulane|2006|13|30|43.3|132|4.4|2.9|0|1|73.6|0|3.33|scott-elliott-1|/cfb/players/scott-elliott-1.html
scott-elliott-1-2007|Scott Elliott|Tulane|2007|42|88|47.7|507|5.8|3.7|2|5|92.3|2.27|5.68|scott-elliott-1|/cfb/players/scott-elliott-1.html
scott-elliott-1-2008|Scott Elliott|Tulane|2008|13|25|52|93|3.7|1.9|0|1|75.2|0|4|scott-elliott-1|/cfb/players/scott-elliott-1.html
scott-love-1-2008|Scott Love|Louisiana-Monroe|2008|0|2|0|0|0|0|0|0|0|0|0|scott-love-1|/cfb/players/scott-love-1.html
scott-tolzien-1-2008|Scott Tolzien|Wisconsin|2008|5|8|62.5|107|13.4|7.8|0|1|149.9|0|12.5|scott-tolzien-1|/cfb/players/scott-tolzien-1.html
scott-tolzien-1-2009|Scott Tolzien|Wisconsin|2009|211|328|64.3|2705|8.2|7.7|16|11|143|4.88|3.35|scott-tolzien-1|/cfb/players/scott-tolzien-1.html
scotty-mcknight-1-2007|Scotty McKnight|Colorado|2007|1|1|100|9|9|9|0|0|175.6|0|0|scotty-mcknight-1|/cfb/players/scotty-mcknight-1.html
scotty-mcknight-1-2008|Scotty McKnight|Colorado|2008|1|3|33.3|38|12.7|12.7|0|0|139.7|0|0|scotty-mcknight-1|/cfb/players/scotty-mcknight-1.html
scotty-mcknight-1-2009|Scotty McKnight|Colorado|2009|0|1|0|0|0|0|0|0|0|0|0|scotty-mcknight-1|/cfb/players/scotty-mcknight-1.html
sean-canfield-1-2006|Sean Canfield|Oregon State|2006|28|45|62.2|335|7.4|6.3|2|2|130.5|4.44|4.44|sean-canfield-1|/cfb/players/sean-canfield-1.html
sean-canfield-1-2007|Sean Canfield|Oregon State|2007|165|286|57.7|1661|5.8|4.1|9|15|106.4|3.15|5.24|sean-canfield-1|/cfb/players/sean-canfield-1.html
sean-canfield-1-2008|Sean Canfield|Oregon State|2008|56|84|66.7|703|8.4|8.7|6|2|155.8|7.14|2.38|sean-canfield-1|/cfb/players/sean-canfield-1.html
sean-canfield-1-2009|Sean Canfield|Oregon State|2009|303|446|67.9|3271|7.3|7.6|21|7|141.9|4.71|1.57|sean-canfield-1|/cfb/players/sean-canfield-1.html
sean-clayton-1-2005|Sean Clayton|Florida Atlantic|2005|31|57|54.4|329|5.8|3.8|1|3|98.1|1.75|5.26|sean-clayton-1|/cfb/players/sean-clayton-1.html
sean-clayton-1-2006|Sean Clayton|Florida Atlantic|2006|78|154|50.6|925|6|4.9|5|6|104|3.25|3.9|sean-clayton-1|/cfb/players/sean-clayton-1.html
sean-clayton-1-2007|Sean Clayton|Florida Atlantic|2007|8|16|50|77|4.8|0.4|1|2|86.1|6.25|12.5|sean-clayton-1|/cfb/players/sean-clayton-1.html
sean-flynn-1-2006|Sean Flynn|San Jose State|2006|1|1|100|5|5|5|0|0|142|0|0|sean-flynn-1|/cfb/players/sean-flynn-1.html
sean-flynn-1-2007|Sean Flynn|San Jose State|2007|10|17|58.8|56|3.3|3.3|0|0|86.5|0|0|sean-flynn-1|/cfb/players/sean-flynn-1.html
sean-flynn-1-2008|Sean Flynn|San Jose State|2008|32|63|50.8|298|4.7|4|0|1|87.4|0|1.59|sean-flynn-1|/cfb/players/sean-flynn-1.html
sean-glennon-1-2006|Sean Glennon|Virginia Tech|2006|170|302|56.3|2191|7.3|6.3|11|11|122|3.64|3.64|sean-glennon-1|/cfb/players/sean-glennon-1.html
sean-glennon-1-2007|Sean Glennon|Virginia Tech|2007|143|235|60.9|1796|7.6|7.7|12|5|137.6|5.11|2.13|sean-glennon-1|/cfb/players/sean-glennon-1.html
sean-glennon-1-2008|Sean Glennon|Virginia Tech|2008|65|108|60.2|743|6.9|5.4|3|5|117.9|2.78|4.63|sean-glennon-1|/cfb/players/sean-glennon-1.html
sean-norton-1-2006|Sean Norton|Fresno State|2006|32|54|59.3|408|7.6|7.8|3|1|137.4|5.56|1.85|sean-norton-1|/cfb/players/sean-norton-1.html
sean-renfree-1-2009|Sean Renfree|Duke|2009|34|50|68|330|6.6|6.4|4|2|141.8|8|4|sean-renfree-1|/cfb/players/sean-renfree-1.html
sean-setzer-1-2007|Sean Setzer|Utah State|2007|1|1|100|2|2|2|0|0|116.8|0|0|sean-setzer-1|/cfb/players/sean-setzer-1.html
sean-setzer-1-2008|Sean Setzer|Utah State|2008|57|99|57.6|653|6.6|5.8|5|4|121.6|5.05|4.04|sean-setzer-1|/cfb/players/sean-setzer-1.html
seth-adams-1-2006|Seth Adams|Ole Miss|2006|17|31|54.8|177|5.7|5.7|0|0|102.8|0|0|seth-adams-1|/cfb/players/seth-adams-1.html
seth-adams-1-2007|Seth Adams|Ole Miss|2007|163|297|54.9|1979|6.7|5|12|16|113.4|4.04|5.39|seth-adams-1|/cfb/players/seth-adams-1.html
seth-doege-1-2009|Seth Doege|Texas Tech|2009|38|61|62.3|369|6|6.7|2|0|123.9|3.28|0|seth-doege-1|/cfb/players/seth-doege-1.html
seth-newton-1-2005|Seth Newton|Oklahoma State|2005|1|1|100|13|13|13|0|0|209.2|0|0|seth-newton-1|/cfb/players/seth-newton-1.html
seth-newton-1-2006|Seth Newton|Oklahoma State|2006|1|2|50|12|6|6|0|0|100.4|0|0|seth-newton-1|/cfb/players/seth-newton-1.html
seth-newton-1-2007|Seth Newton|Oklahoma State|2007|1|2|50|33|16.5|26.5|1|0|353.6|50|0|seth-newton-1|/cfb/players/seth-newton-1.html
shaky-smithson-1-2009|Shaky Smithson|Utah|2009|2|7|28.6|10|1.4|1.4|0|0|40.6|0|0|shaky-smithson-1|/cfb/players/shaky-smithson-1.html
shamar-graves-1-2009|Shamar Graves|Rutgers|2009|0|1|0|0|0|0|0|0|0|0|0|shamar-graves-1|/cfb/players/shamar-graves-1.html
shane-austin-1-2009|Shane Austin|Hawaii|2009|58|93|62.4|545|5.9|4.8|2|3|112.2|2.15|3.23|shane-austin-1|/cfb/players/shane-austin-1.html
shane-kelly-1-2005|Shane Kelly|Temple|2005|2|6|33.3|18|3|3|0|0|58.5|0|0|shane-kelly-1|/cfb/players/shane-kelly-1.html
shane-steichen-1-2005|Shane Steichen|UNLV|2005|88|159|55.3|967|6.1|5.7|8|5|116.7|5.03|3.14|shane-steichen-1|/cfb/players/shane-steichen-1.html
shane-steichen-1-2006|Shane Steichen|UNLV|2006|47|81|58|562|6.9|6.4|7|4|134.9|8.64|4.94|shane-steichen-1|/cfb/players/shane-steichen-1.html
shane-vereen-1-2008|Shane Vereen|California|2008|0|1|0|0|0|0|0|0|0|0|0|shane-vereen-1|/cfb/players/shane-vereen-1.html
shane-vereen-1-2009|Shane Vereen|California|2009|0|1|0|0|0|0|0|0|0|0|0|shane-vereen-1|/cfb/players/shane-vereen-1.html
shaun-carney-1-2005|Shaun Carney|Air Force|2005|95|148|64.2|1393|9.4|8.2|7|7|149.4|4.73|4.73|shaun-carney-1|/cfb/players/shaun-carney-1.html
shaun-carney-1-2006|Shaun Carney|Air Force|2006|82|137|59.9|1192|8.7|9.5|12|3|157.5|8.76|2.19|shaun-carney-1|/cfb/players/shaun-carney-1.html
shaun-carney-1-2007|Shaun Carney|Air Force|2007|125|201|62.2|1491|7.4|7.2|9|5|134.3|4.48|2.49|shaun-carney-1|/cfb/players/shaun-carney-1.html
shaun-draughn-1-2009|Shaun Draughn|North Carolina|2009|1|1|100|34|34|34|0|0|385.6|0|0|shaun-draughn-1|/cfb/players/shaun-draughn-1.html
shavodrick-beaver-1-2009|Shavodrick Beaver|Tulsa|2009|1|3|33.3|6|2|2|0|0|50.1|0|0|shavodrick-beaver-1|/cfb/players/shavodrick-beaver-1.html
shawn-bell-1-2005|Shawn Bell|Baylor|2005|190|320|59.4|1964|6.1|6|12|6|119.6|3.75|1.88|shawn-bell-1|/cfb/players/shawn-bell-1.html
shawn-bell-1-2006|Shawn Bell|Baylor|2006|241|383|62.9|2582|6.7|6.6|19|10|130.7|4.96|2.61|shawn-bell-1|/cfb/players/shawn-bell-1.html
shea-smith-1-2007|Shea Smith|Air Force|2007|4|12|33.3|45|3.8|3.8|0|0|64.8|0|0|shea-smith-1|/cfb/players/shea-smith-1.html
shea-smith-1-2008|Shea Smith|Air Force|2008|30|57|52.6|413|7.2|6.3|4|3|126.1|7.02|5.26|shea-smith-1|/cfb/players/shea-smith-1.html
sidney-rice-1-2006|Sidney Rice|South Carolina|2006|0|1|0|0|0|0|0|0|0|0|0|sidney-rice-1|/cfb/players/sidney-rice-1.html
sj-green-1-2006|S.J. Green|South Florida|2006|1|1|100|14|14|14|0|0|217.6|0|0|sj-green-1|/cfb/players/sj-green-1.html
sonny-shackelford-1-2005|Sonny Shackelford|Washington|2005|0|1|0|0|0|0|0|0|0|0|0|sonny-shackelford-1|/cfb/players/sonny-shackelford-1.html
sonny-shackelford-1-2006|Sonny Shackelford|Washington|2006|1|1|100|41|41|61|1|0|774.4|100|0|sonny-shackelford-1|/cfb/players/sonny-shackelford-1.html
spencer-keith-1-2009|Spencer Keith|Kent State|2009|168|294|57.1|2147|7.3|6.6|14|11|126.7|4.76|3.74|spencer-keith-1|/cfb/players/spencer-keith-1.html
stanley-morrison-1-2009|Stanley Morrison|Utah State|2009|4|6|66.7|76|12.7|19.3|2|0|283.1|33.33|0|stanley-morrison-1|/cfb/players/stanley-morrison-1.html
star-jackson-1-2009|Star Jackson|Alabama|2009|13|18|72.2|116|6.4|6.4|0|0|126.4|0|0|star-jackson-1|/cfb/players/star-jackson-1.html
stefan-demos-1-2009|Stefan Demos|Northwestern|2009|1|1|100|9|9|9|0|0|175.6|0|0|stefan-demos-1|/cfb/players/stefan-demos-1.html
stephen-garcia-1-2008|Stephen Garcia|South Carolina|2008|65|122|53.3|832|6.8|4.9|6|8|113.7|4.92|6.56|stephen-garcia-1|/cfb/players/stephen-garcia-1.html
stephen-garcia-1-2009|Stephen Garcia|South Carolina|2009|239|432|55.3|2862|6.6|6.4|17|10|119.3|3.94|2.31|stephen-garcia-1|/cfb/players/stephen-garcia-1.html
stephen-mcgee-1-2005|Stephen McGee|Texas A&M|2005|24|53|45.3|283|5.3|5.2|2|1|98.8|3.77|1.89|stephen-mcgee-1|/cfb/players/stephen-mcgee-1.html
stephen-mcgee-1-2006|Stephen McGee|Texas A&M|2006|194|313|62|2295|7.3|7.8|12|2|134.9|3.83|0.64|stephen-mcgee-1|/cfb/players/stephen-mcgee-1.html
stephen-mcgee-1-2007|Stephen McGee|Texas A&M|2007|211|364|58|2311|6.3|6|12|8|117.8|3.3|2.2|stephen-mcgee-1|/cfb/players/stephen-mcgee-1.html
stephen-mcgee-1-2008|Stephen McGee|Texas A&M|2008|56|85|65.9|586|6.9|6.3|2|2|126.9|2.35|2.35|stephen-mcgee-1|/cfb/players/stephen-mcgee-1.html
stephen-reaves-1-2006|Stephen Reaves|Southern Mississippi|2006|37|72|51.4|488|6.8|6.7|2|1|114.7|2.78|1.39|stephen-reaves-1|/cfb/players/stephen-reaves-1.html
stephen-reaves-1-2007|Stephen Reaves|Southern Mississippi|2007|95|151|62.9|943|6.2|4.3|3|8|111.3|1.99|5.3|stephen-reaves-1|/cfb/players/stephen-reaves-1.html
stephen-reaves-2-2006|Stephen Reaves|Southern Mississippi|2006|37|72|51.4|488|6.8|6.7|2|1|114.7|2.78|1.39|stephen-reaves-2|/cfb/players/stephen-reaves-2.html
stephen-reaves-2-2007|Stephen Reaves|Southern Mississippi|2007|95|151|62.9|943|6.2|4.3|3|8|111.3|1.99|5.3|stephen-reaves-2|/cfb/players/stephen-reaves-2.html
stephon-gilmore-1-2009|Stephon Gilmore|South Carolina|2009|1|1|100|39|39|39|0|0|427.6|0|0|stephon-gilmore-1|/cfb/players/stephon-gilmore-1.html
steve-breaston-1-2005|Steve Breaston|Michigan|2005|0|1|0|0|0|0|0|0|0|0|0|steve-breaston-1|/cfb/players/steve-breaston-1.html
steve-levy-1-2005|Steve Levy|California|2005|32|52|61.5|439|8.4|8.3|4|2|150.1|7.69|3.85|steve-levy-1|/cfb/players/steve-levy-1.html
steve-levy-1-2006|Steve Levy|California|2006|7|10|70|66|6.6|6.6|0|0|125.4|0|0|steve-levy-1|/cfb/players/steve-levy-1.html
steven-black-1-2008|Steven Black|Memphis|2008|2|4|50|19|4.8|4.8|0|0|89.9|0|0|steven-black-1|/cfb/players/steven-black-1.html
steven-brown-1-2006|Steven Brown|UAB|2006|1|1|100|21|21|21|0|0|276.4|0|0|steven-brown-1|/cfb/players/steven-brown-1.html
steven-joachim-1-2009|Steven Joachim|Memphis|2009|1|1|100|15|15|15|0|0|226|0|0|steven-joachim-1|/cfb/players/steven-joachim-1.html
steven-jyles-1-2005|Steven Jyles|Louisiana-Monroe|2005|209|379|55.1|2235|5.9|5.3|12|10|109.9|3.17|2.64|steven-jyles-1|/cfb/players/steven-jyles-1.html
steven-moffett-1-2005|Steven Moffett|UCF|2005|223|375|59.5|2925|7.8|7.9|22|9|139.5|5.87|2.4|steven-moffett-1|/cfb/players/steven-moffett-1.html
steven-moffett-1-2006|Steven Moffett|UCF|2006|119|215|55.3|1385|6.4|6.1|8|5|117.1|3.72|2.33|steven-moffett-1|/cfb/players/steven-moffett-1.html
steven-sheffield-1-2009|Steven Sheffield|Texas Tech|2009|101|136|74.3|1219|9|9.7|14|4|177.6|10.29|2.94|steven-sheffield-1|/cfb/players/steven-sheffield-1.html
steven-threet-1-2008|Steven Threet|Michigan|2008|102|200|51|1105|5.5|4.9|9|7|105.3|4.5|3.5|steven-threet-1|/cfb/players/steven-threet-1.html
steven-wichman-1-2005|Steven Wichman|Idaho|2005|226|401|56.4|2746|6.8|5.6|15|18|117.2|3.74|4.49|steven-wichman-1|/cfb/players/steven-wichman-1.html
steven-wichman-1-2006|Steven Wichman|Idaho|2006|155|319|48.6|2158|6.8|5.3|8|14|104.9|2.51|4.39|steven-wichman-1|/cfb/players/steven-wichman-1.html
stewart-sampsel-1-2005|Stewart Sampsel|Buffalo|2005|25|61|41|210|3.4|2|0|2|63.3|0|3.28|stewart-sampsel-1|/cfb/players/stewart-sampsel-1.html
stewart-sampsel-1-2006|Stewart Sampsel|Buffalo|2006|15|29|51.7|161|5.6|3.8|2|2|107.3|6.9|6.9|stewart-sampsel-1|/cfb/players/stewart-sampsel-1.html
syvelle-newton-1-2005|Syvelle Newton|South Carolina|2005|4|5|80|47|9.4|17.4|2|0|291|40|0|syvelle-newton-1|/cfb/players/syvelle-newton-1.html
syvelle-newton-1-2006|Syvelle Newton|South Carolina|2006|95|162|58.6|1316|8.1|7.7|12|7|142.7|7.41|4.32|syvelle-newton-1|/cfb/players/syvelle-newton-1.html
tanner-jones-1-2007|Tanner Jones|Troy|2007|13|27|48.1|161|6|5.8|2|1|115.3|7.41|3.7|tanner-jones-1|/cfb/players/tanner-jones-1.html
tanner-jones-1-2008|Tanner Jones|Troy|2008|7|15|46.7|64|4.3|4.3|0|0|82.5|0|0|tanner-jones-1|/cfb/players/tanner-jones-1.html
tanner-justice-1-2007|Tanner Justice|Ball State|2007|3|4|75|37|9.3|9.3|0|0|152.7|0|0|tanner-justice-1|/cfb/players/tanner-justice-1.html
tanner-justice-1-2008|Tanner Justice|Ball State|2008|2|2|100|17|8.5|8.5|0|0|171.4|0|0|tanner-justice-1|/cfb/players/tanner-justice-1.html
tanner-justice-1-2009|Tanner Justice|Ball State|2009|51|105|48.6|594|5.7|3.9|2|5|92.9|1.9|4.76|tanner-justice-1|/cfb/players/tanner-justice-1.html
tanyon-bissell-1-2007|Tanyon Bissell|Boise State|2007|1|3|33.3|33|11|17.7|1|0|235.7|33.33|0|tanyon-bissell-1|/cfb/players/tanyon-bissell-1.html
tanyon-bissell-1-2008|Tanyon Bissell|Boise State|2008|3|4|75|108|27|37|2|0|466.8|50|0|tanyon-bissell-1|/cfb/players/tanyon-bissell-1.html
tarrion-adams-1-2007|Tarrion Adams|Tulsa|2007|2|3|66.7|22|7.3|20.7|2|0|348.3|66.67|0|tarrion-adams-1|/cfb/players/tarrion-adams-1.html
tashard-choice-1-2007|Tashard Choice|Georgia Tech|2007|1|1|100|17|17|37|1|0|572.8|100|0|tashard-choice-1|/cfb/players/tashard-choice-1.html
tate-forcier-1-2009|Tate Forcier|Michigan|2009|165|281|58.7|2050|7.3|6.6|13|10|128.1|4.63|3.56|tate-forcier-1|/cfb/players/tate-forcier-1.html
tate-smith-1-2008|Tate Smith|New Mexico|2008|7|21|33.3|82|3.9|-0.4|0|2|47.1|0|9.52|tate-smith-1|/cfb/players/tate-smith-1.html
tavares-kendrick-1-2005|Tavares Kendrick|Florida International|2005|11|18|61.1|134|7.4|6.1|1|1|130.9|5.56|5.56|tavares-kendrick-1|/cfb/players/tavares-kendrick-1.html
tavita-pritchard-1-2006|Tavita Pritchard|Stanford|2006|0|1|0|0|0|0|0|0|0|0|0|tavita-pritchard-1|/cfb/players/tavita-pritchard-1.html
tavita-pritchard-1-2007|Tavita Pritchard|Stanford|2007|97|194|50|1114|5.7|4.2|5|9|97.5|2.58|4.64|tavita-pritchard-1|/cfb/players/tavita-pritchard-1.html
tavita-pritchard-1-2008|Tavita Pritchard|Stanford|2008|147|254|57.9|1633|6.4|4.9|10|13|114.6|3.94|5.12|tavita-pritchard-1|/cfb/players/tavita-pritchard-1.html
tavita-pritchard-1-2009|Tavita Pritchard|Stanford|2009|10|22|45.5|118|5.4|1.3|0|2|72.3|0|9.09|tavita-pritchard-1|/cfb/players/tavita-pritchard-1.html
taylor-bean-1-2008|Taylor Bean|Washington|2008|8|19|42.1|80|4.2|-0.5|0|2|56.4|0|10.53|taylor-bean-1|/cfb/players/taylor-bean-1.html
taylor-bennett-1-2005|Taylor Bennett|Georgia Tech|2005|14|37|37.8|145|3.9|4.5|1|0|79.7|2.7|0|taylor-bennett-1|/cfb/players/taylor-bennett-1.html
taylor-bennett-1-2006|Taylor Bennett|Georgia Tech|2006|35|58|60.3|523|9|9.2|5|2|157.6|8.62|3.45|taylor-bennett-1|/cfb/players/taylor-bennett-1.html
taylor-bennett-1-2007|Taylor Bennett|Georgia Tech|2007|162|327|49.5|2136|6.5|5.7|7|9|106|2.14|2.75|taylor-bennett-1|/cfb/players/taylor-bennett-1.html
taylor-bennett-2-2008|Taylor Bennett|Louisiana Tech|2008|66|167|39.5|873|5.2|3.9|2|6|80.2|1.2|3.59|taylor-bennett-2|/cfb/players/taylor-bennett-2.html
taylor-potts-1-2007|Taylor Potts|Texas Tech|2007|32|49|65.3|409|8.3|8.7|3|1|151.5|6.12|2.04|taylor-potts-1|/cfb/players/taylor-potts-1.html
taylor-potts-1-2008|Taylor Potts|Texas Tech|2008|23|36|63.9|260|7.2|7.1|2|1|137.3|5.56|2.78|taylor-potts-1|/cfb/players/taylor-potts-1.html
taylor-potts-1-2009|Taylor Potts|Texas Tech|2009|309|470|65.7|3440|7.3|7|22|13|137.1|4.68|2.77|taylor-potts-1|/cfb/players/taylor-potts-1.html
taylor-price-1-2006|Taylor Price|Ohio|2006|0|1|0|0|0|0|0|0|0|0|0|taylor-price-1|/cfb/players/taylor-price-1.html
taylor-price-1-2007|Taylor Price|Ohio|2007|2|2|100|50|25|35|1|0|475|50|0|taylor-price-1|/cfb/players/taylor-price-1.html
taylor-price-1-2008|Taylor Price|Ohio|2008|0|1|0|0|0|0|0|0|0|0|0|taylor-price-1|/cfb/players/taylor-price-1.html
taylor-price-1-2009|Taylor Price|Ohio|2009|1|1|100|29|29|49|1|0|673.6|100|0|taylor-price-1|/cfb/players/taylor-price-1.html
taylor-tharp-1-2005|Taylor Tharp|Boise State|2005|21|37|56.8|271|7.3|5.4|1|2|116.4|2.7|5.41|taylor-tharp-1|/cfb/players/taylor-tharp-1.html
taylor-tharp-1-2006|Taylor Tharp|Boise State|2006|11|13|84.6|88|6.8|4.8|1|1|151.5|7.69|7.69|taylor-tharp-1|/cfb/players/taylor-tharp-1.html
taylor-tharp-1-2007|Taylor Tharp|Boise State|2007|289|423|68.3|3340|7.9|8.1|30|11|152.9|7.09|2.6|taylor-tharp-1|/cfb/players/taylor-tharp-1.html
tc-ostrander-1-2005|T.C. Ostrander|Stanford|2005|39|67|58.2|529|7.9|7.5|1|1|126.5|1.49|1.49|tc-ostrander-1|/cfb/players/tc-ostrander-1.html
tc-ostrander-1-2006|T.C. Ostrander|Stanford|2006|72|158|45.6|918|5.8|4.8|3|5|94.3|1.9|3.16|tc-ostrander-1|/cfb/players/tc-ostrander-1.html
tc-ostrander-1-2007|T.C. Ostrander|Stanford|2007|130|229|56.8|1422|6.2|6.2|7|3|116.4|3.06|1.31|tc-ostrander-1|/cfb/players/tc-ostrander-1.html
ted-ginn-jr-1-2006|Ted Ginn Jr.|Ohio State|2006|1|2|50|38|19|29|1|0|374.6|50|0|ted-ginn-jr-1|/cfb/players/ted-ginn-jr-1.html
teddy-dellaganna-1-2009|Teddy Dellaganna|Rutgers|2009|0|1|0|0|0|0|0|0|0|0|0|teddy-dellaganna-1|/cfb/players/teddy-dellaganna-1.html
teddy-schell-1-2008|Teddy Schell|Indiana|2008|1|4|25|6|1.5|1.5|0|0|37.6|0|0|teddy-schell-1|/cfb/players/teddy-schell-1.html
terrance-cain-1-2009|Terrance Cain|Utah|2009|137|215|63.7|1624|7.6|7.5|11|5|139.4|5.12|2.33|terrance-cain-1|/cfb/players/terrance-cain-1.html
terrance-parks-1-2005|Terrance Parks|Baylor|2005|32|71|45.1|324|4.6|1|1|6|71.1|1.41|8.45|terrance-parks-1|/cfb/players/terrance-parks-1.html
terrance-parks-1-2006|Terrance Parks|Baylor|2006|0|2|0|0|0|0|0|0|0|0|0|terrance-parks-1|/cfb/players/terrance-parks-1.html
terrell-jackson-3-2009|Terrell Jackson|Buffalo|2009|1|1|100|30|30|50|1|0|682|100|0|terrell-jackson-3|/cfb/players/terrell-jackson-3.html
terrell-williams-1-2005|Terrell Williams|California|2005|1|1|100|14|14|34|1|0|547.6|100|0|terrell-williams-1|/cfb/players/terrell-williams-1.html
terrelle-pryor-1-2008|Terrelle Pryor|Ohio State|2008|100|165|60.6|1311|7.9|8.3|12|4|146.5|7.27|2.42|terrelle-pryor-1|/cfb/players/terrelle-pryor-1.html
terrelle-pryor-1-2009|Terrelle Pryor|Ohio State|2009|167|295|56.6|2094|7.1|6.6|18|11|128.9|6.1|3.73|terrelle-pryor-1|/cfb/players/terrelle-pryor-1.html
terrence-nunn-1-2005|Terrence Nunn|Nebraska|2005|0|1|0|0|0|0|0|0|0|0|0|terrence-nunn-1|/cfb/players/terrence-nunn-1.html
terrence-whitehead-1-2005|Terrence Whitehead|Oregon|2005|0|1|0|0|0|0|0|0|0|0|0|terrence-whitehead-1|/cfb/players/terrence-whitehead-1.html
terry-caulley-1-2006|Terry Caulley|Connecticut|2006|0|1|0|0|0|0|0|0|0|0|0|terry-caulley-1|/cfb/players/terry-caulley-1.html
tevin-washington-1-2009|Tevin Washington|Georgia Tech|2009|1|1|100|21|21|21|0|0|276.4|0|0|tevin-washington-1|/cfb/players/tevin-washington-1.html
thaddeus-lewis-2-2006|Thaddeus Lewis|Duke|2006|180|340|52.9|2134|6.3|4.8|11|16|106.9|3.24|4.71|thaddeus-lewis-2|/cfb/players/thaddeus-lewis-2.html
thaddeus-lewis-2-2007|Thaddeus Lewis|Duke|2007|199|360|55.3|2430|6.8|6.7|21|10|125.7|5.83|2.78|thaddeus-lewis-2|/cfb/players/thaddeus-lewis-2.html
thaddeus-lewis-2-2008|Thaddeus Lewis|Duke|2008|224|361|62|2171|6|6.1|15|6|123|4.16|1.66|thaddeus-lewis-2|/cfb/players/thaddeus-lewis-2.html
thaddeus-lewis-2-2009|Thaddeus Lewis|Duke|2009|274|449|61|3330|7.4|7.5|20|8|134.5|4.45|1.78|thaddeus-lewis-2|/cfb/players/thaddeus-lewis-2.html
theo-jefferson-1-2005|Theo Jefferson|Ohio|2005|1|1|100|2|2|2|0|0|116.8|0|0|theo-jefferson-1|/cfb/players/theo-jefferson-1.html
theo-scott-1-2007|Theo Scott|Ohio|2007|63|109|57.8|743|6.8|6.5|5|3|124.7|4.59|2.75|theo-scott-1|/cfb/players/theo-scott-1.html
theo-scott-1-2008|Theo Scott|Ohio|2008|29|44|65.9|247|5.6|4|1|2|111.5|2.27|4.55|theo-scott-1|/cfb/players/theo-scott-1.html
theo-scott-1-2009|Theo Scott|Ohio|2009|199|344|57.8|2369|6.9|6.6|20|11|128.5|5.81|3.2|theo-scott-1|/cfb/players/theo-scott-1.html
theo-wilson-1-2008|Theo Wilson|South Florida|2008|1|1|100|14|14|14|0|0|217.6|0|0|theo-wilson-1|/cfb/players/theo-wilson-1.html
thomas-brown-1-2005|Thomas Brown|Georgia|2005|1|1|100|9|9|29|1|0|505.6|100|0|thomas-brown-1|/cfb/players/thomas-brown-1.html
thomas-peregrin-1-2006|Thomas Peregrin|Western Michigan|2006|27|39|69.2|189|4.8|6.4|3|0|135.3|7.69|0|thomas-peregrin-1|/cfb/players/thomas-peregrin-1.html
thomas-peregrin-1-2007|Thomas Peregrin|Western Michigan|2007|18|33|54.5|158|4.8|2.7|1|2|92.6|3.03|6.06|thomas-peregrin-1|/cfb/players/thomas-peregrin-1.html
tim-brasic-1-2005|Tim Brasic|Illinois|2005|206|337|61.1|1979|5.9|5.1|11|11|114.7|3.26|3.26|tim-brasic-1|/cfb/players/tim-brasic-1.html
tim-brasic-1-2006|Tim Brasic|Illinois|2006|35|66|53|346|5.2|1.8|0|5|81.9|0|7.58|tim-brasic-1|/cfb/players/tim-brasic-1.html
tim-brown-2-2006|Tim Brown|Temple|2006|1|1|100|3|3|23|1|0|455.2|100|0|tim-brown-2|/cfb/players/tim-brown-2.html
tim-curry-1-2009|Tim Curry|UTEP|2009|0|1|0|0|0|0|0|0|0|0|0|tim-curry-1|/cfb/players/tim-curry-1.html
tim-hiller-1-2005|Tim Hiller|Western Michigan|2005|98|151|64.9|1334|8.8|10.6|20|3|178.8|13.25|1.99|tim-hiller-1|/cfb/players/tim-hiller-1.html
tim-hiller-1-2007|Tim Hiller|Western Michigan|2007|267|421|63.4|3021|7.2|6.5|20|15|132.2|4.75|3.56|tim-hiller-1|/cfb/players/tim-hiller-1.html
tim-hiller-1-2008|Tim Hiller|Western Michigan|2008|339|522|64.9|3725|7.1|7.7|36|10|143.8|6.9|1.92|tim-hiller-1|/cfb/players/tim-hiller-1.html
tim-hiller-1-2009|Tim Hiller|Western Michigan|2009|309|514|60.1|3249|6.3|6.1|23|13|122.9|4.47|2.53|tim-hiller-1|/cfb/players/tim-hiller-1.html
tim-jefferson-1-2008|Tim Jefferson|Air Force|2008|44|80|55|655|8.2|7.8|5|3|136.9|6.25|3.75|tim-jefferson-1|/cfb/players/tim-jefferson-1.html
tim-jefferson-1-2009|Tim Jefferson|Air Force|2009|53|93|57|848|9.1|9.2|5|2|147|5.38|2.15|tim-jefferson-1|/cfb/players/tim-jefferson-1.html
tim-masthay-1-2006|Tim Masthay|Kentucky|2006|1|1|100|10|10|10|0|0|184|0|0|tim-masthay-1|/cfb/players/tim-masthay-1.html
tim-tebow-1-2006|Tim Tebow|Florida|2006|22|33|66.7|358|10.8|12.5|5|1|201.7|15.15|3.03|tim-tebow-1|/cfb/players/tim-tebow-1.html
tim-tebow-1-2007|Tim Tebow|Florida|2007|234|350|66.9|3286|9.4|10.4|32|6|172.5|9.14|1.71|tim-tebow-1|/cfb/players/tim-tebow-1.html
