PlayerYearID|Name|Year|POS|Team|HGT|WGT|FORTY|VERT|BENCH|BROAD|CONE|SHUT|College Link|NFL Link|CollegeID|PlayerID
adrien-clarke-2004|Adrien Clarke|2004|OG|Ohio State|77|329|5.52|26.0||102.0|7.9|4.74||/players/C/ClarAd20.htm||ClarAd20
ahmad-carroll-1|Ahmad Carroll|2004|CB|Arkansas|70|195|4.34|41.0|15.0|128.0|||/cfb/players/ahmad-carroll-1.html|/players/C/CarrAh20.htm|ahmad-carroll-1|CarrAh20
ahmad-childress-2004|Ahmad Childress|2004|DT|Alabama|78|351|5.28|22.0||86.0|8.75|4.94||||
alan-reuber-2004|Alan Reuber|2004|OG|Texas A&M|78|323|5.49|29.0|26.0|98.0|7.95|4.91||/players/R/ReubAl20.htm||ReubAl20
alex-lewis-1|Alex Lewis|2004|OLB|Wisconsin|72|227|4.78|34.5|25.0|121.0|7.06|4.28|/cfb/players/alex-lewis-1.html|/players/L/LewiAl20.htm|alex-lewis-1|LewiAl20
alex-stepanovich-2004|Alex Stepanovich|2004|C|Ohio State|75|304|5.29|25.5||96.0|7.64|4.44||/players/S/StepAl20.htm||StepAl20
alex-wade-1|Alex Wade|2004|FB|Duke|72|248|4.97|32.5|22.0|114.0|7.5|4.41|/cfb/players/alex-wade-1.html||alex-wade-1|
andrae-thurman-1|Andrae Thurman|2004|WR|Southern Oregon|71|192|4.54|34.5||121.0|7.31|4.3|/cfb/players/andrae-thurman-1.html|/players/T/ThurAn00.htm|andrae-thurman-1|ThurAn00
andrew-shull-1|Andrew Shull|2004|DE|Kansas State|77|265|4.9|30.5|16.0|107.0|7.46|4.28|/cfb/players/andrew-shull-1.html||andrew-shull-1|
andy-lee-1|Andy Lee|2004|P|Pittsburgh|73|207|5.0||||||/cfb/players/andy-lee-1.html|/players/L/LeexAn20.htm|andy-lee-1|LeexAn20
anthony-herrera-2004|Anthony Herrera|2004|OG|Tennessee|74|315|5.2|||||||/players/H/HerrAn20.htm||HerrAn20
antonio-hall-2004|Antonio Hall|2004|OG|Kentucky|75|317|5.54|26.5|27.0|101.0|8.12|4.55||||
antonio-smith-2004|Antonio Smith|2004|DE|Oklahoma State|75|274|5.03|33.0|24.0|108.0||4.75||/players/S/SmitAn22.htm||SmitAn22
antwan-odom-2004|Antwan Odom|2004|DE|Alabama|78|274|4.71|37.0|21.0|114.0|7.3|4.44||/players/O/OdomAn20.htm||OdomAn20
arnold-parker-1|Arnold Parker|2004|SS|Utah|74|213|4.54|35.5|18.0|120.0|6.98|4.12|/cfb/players/arnold-parker-1.html||arnold-parker-1|
ben-hartsock-1|Ben Hartsock|2004|TE|Ohio State|76|263|4.8|35.0|23.0|117.0|7.1|3.98|/cfb/players/ben-hartsock-1.html|/players/H/HartBe00.htm|ben-hartsock-1|HartBe00
ben-roethlisberger-1|Ben Roethlisberger|2004|QB|Miami (OH)|77|241|4.75||||||/cfb/players/ben-roethlisberger-1.html|/players/R/RoetBe00.htm|ben-roethlisberger-1|RoetBe00
ben-troupe-1|Ben Troupe|2004|TE|Florida|76|265|4.65||||||/cfb/players/ben-troupe-1.html|/players/T/TrouBe00.htm|ben-troupe-1|TrouBe00
ben-utecht-1|Ben Utecht|2004|TE|Minnesota|78|249|4.8||||||/cfb/players/ben-utecht-1.html|/players/U/UtecBe00.htm|ben-utecht-1|UtecBe00
benjamin-watson-1|Benjamin Watson|2004|TE|Georgia|75|258|4.5|35.5|34.0|123.0|7.38|4.11|/cfb/players/benjamin-watson-1.html|/players/W/WatsBe00.htm|benjamin-watson-1|WatsBe00
bernard-berrian-1|Bernard Berrian|2004|WR|Fresno State|73|183|4.58|38.0||128.0|7.34|4.18|/cfb/players/bernard-berrian-1.html|/players/B/BerrBe00.htm|bernard-berrian-1|BerrBe00
billy-strother-1|Billy Strother|2004|OLB|New Mexico|72|241|4.68|33.0||112.0|7.41|4.15|/cfb/players/billy-strother-1.html|/players/S/StroBi20.htm|billy-strother-1|StroBi20
bj-johnson-1|B.J. Johnson|2004|WR|Texas|71|207|4.5||||||/cfb/players/bj-johnson-1.html||bj-johnson-1|
bj-sander-1|B.J. Sander|2004|P|Ohio State|76|219|4.84||||||/cfb/players/bj-sander-1.html|/players/S/SandB.20.htm|bj-sander-1|SandB.20
bj-symons-1|B.J. Symons|2004|QB|Texas Tech|72|210|4.9||||||/cfb/players/bj-symons-1.html||bj-symons-1|
bo-schobel-2004|Bo Schobel|2004|DE|TCU|77|271|4.8|32.5|25.0|109.0|6.94|4.38||/players/S/SchoBo20.htm||SchoBo20
bob-sanders-1|Bob Sanders|2004|SS|Iowa|68|204|4.35|41.5|15.0|128.0|6.7|3.91|/cfb/players/bob-sanders-1.html|/players/S/SandBo99.htm|bob-sanders-1|SandBo99
bobby-blizzard-1|Bobby Blizzard|2004|TE|North Carolina|76|266|4.89||12.0|102.0|||/cfb/players/bobby-blizzard-1.html||bobby-blizzard-1|
bobby-mccray-2004|Bobby McCray|2004|DE|Florida|78|255|4.62|33.5|27.0|||||/players/M/McCrBo20.htm||McCrBo20
brad-lekkerkerker-2004|Brad Lekkerkerker|2004|OT|California-Davis|79|317|5.36|27.5|23.0|102.0|7.94|4.71||/players/L/LekkBr20.htm||LekkBr20
bradlee-van-pelt-1|Bradlee Van Pelt|2004|QB|Colorado State|74|231|4.98|33.5||115.0|6.89|4.11|/cfb/players/bradlee-van-pelt-1.html|/players/V/VanPBr00.htm|bradlee-van-pelt-1|VanPBr00
brandon-chillar-1|Brandon Chillar|2004|OLB|UCLA|75|253|4.71|33.0|23.0|115.0||4.08|/cfb/players/brandon-chillar-1.html|/players/C/ChilBr20.htm|brandon-chillar-1|ChilBr20
brandon-everage-1|Brandon Everage|2004|FS|Oklahoma|72|194|4.55||||||/cfb/players/brandon-everage-1.html||brandon-everage-1|
brett-pierce-1|Brett Pierce|2004|TE|Stanford|77|250|4.95|27.0|19.0|103.0|7.13|4.37|/cfb/players/brett-pierce-1.html|/players/P/PierBr00.htm|brett-pierce-1|PierBr00
brian-rimpf-2004|Brian Rimpf|2004|OT|East Carolina|78|319|5.41|28.0|31.0|105.0|7.97|4.66||/players/R/RimpBr20.htm||RimpBr20
bruce-thornton-1|Bruce Thornton|2004|CB|Georgia|70|197|4.5|37.5||122.0|||/cfb/players/bruce-thornton-1.html|/players/T/ThorBr21.htm|bruce-thornton-1|ThorBr21
bryan-hickman-1|Bryan Hickman|2004|OLB|Kansas State|72|231|4.68|32.5|26.0|106.0|7.38|4.0|/cfb/players/bryan-hickman-1.html||bryan-hickman-1|
caleb-miller-1|Caleb Miller|2004|ILB|Arkansas|75|224|4.66|34.5|23.0|120.0|6.85|3.93|/cfb/players/caleb-miller-1.html|/players/M/MillCa20.htm|caleb-miller-1|MillCa20
carlos-francis-1|Carlos Francis|2004|WR|Texas Tech|69|198|4.33|38.5||114.0|6.97|4.06|/cfb/players/carlos-francis-1.html|/players/F/FranCa20.htm|carlos-francis-1|FranCa20
carlos-joseph-2004|Carlos Joseph|2004|OT|Miami (FL)|78|345|5.33||29.0|||||||
carlos-perez-1|Carlos Perez|2004|WR|Florida|71|203|4.78|38.0||118.0||4.45|/cfb/players/carlos-perez-1.html||carlos-perez-1|
carlos-wright-2004|Carlos Wright|2004|WR|Tennessee State|73|203|4.65|34.0||122.0|7.12|4.31||||
casey-clausen-1|Casey Clausen|2004|QB|Tennessee|75|223|4.95||||||/cfb/players/casey-clausen-1.html||casey-clausen-1|
cedric-cobbs-1|Cedric Cobbs|2004|RB|Arkansas|72|223|4.75|40.0||123.0|||/cfb/players/cedric-cobbs-1.html|/players/C/CobbCe00.htm|cedric-cobbs-1|CobbCe00
cedric-hilliard-1|Cedric Hilliard|2004|DT|Notre Dame|73|307|5.17|29.0|26.0|110.0|8.22|4.75|/cfb/players/cedric-hilliard-1.html||cedric-hilliard-1|
chad-lavalais-1|Chad Lavalais|2004|DT|LSU|73|303|5.09||||||/cfb/players/chad-lavalais-1.html|/players/L/LavaCh20.htm|chad-lavalais-1|LavaCh20
chad-pugh-2004|Chad Pugh|2004|DT|TCU|75|321|5.38|25.0|19.0|98.0|8.17|4.85||||
chris-collins-1|Chris Collins|2004|WR|Mississippi|73|201|4.69|35.0||112.0|||/cfb/players/chris-collins-1.html||chris-collins-1|
chris-cooley-1|Chris Cooley|2004|TE|Utah State|75|265|4.87|33.0|22.0|115.0|7.21|4.19|/cfb/players/chris-cooley-1.html|/players/C/CoolCh00.htm|chris-cooley-1|CoolCh00
chris-gamble-1|Chris Gamble|2004|CB|Ohio State|73|198|4.52||||||/cfb/players/chris-gamble-1.html|/players/G/GambCh20.htm|chris-gamble-1|GambCh20
chris-perry-1|Chris Perry|2004|RB|Michigan|72|224|4.56||19.0||||/cfb/players/chris-perry-1.html|/players/P/PerrCh00.htm|chris-perry-1|PerrCh00
chris-snee-2004|Chris Snee|2004|OG|Boston College|75|314|5.1|30.5|29.0|104.0|7.75|4.66||/players/S/SneeCh20.htm||SneeCh20
chris-thompson-2004|Chris Thompson|2004|CB|Nicholls State|72|189|4.5|35.0|12.0|117.0|7.09|4.14||/players/T/ThomCh24.htm||ThomCh24
clarence-farmer-1|Clarence Farmer|2004|RB|Arizona|72|231|4.68|34.5|25.0|120.0|7.44|4.25|/cfb/players/clarence-farmer-1.html||clarence-farmer-1|
clarence-moore-2004|Clarence Moore|2004|WR|Northern Arizona|78|211|4.55|34.0||122.0|6.84|4.16||/players/M/MoorCl00.htm||MoorCl00
claude-harriott-2004|Claude Harriott|2004|DE|Pittsburgh|76|252|4.69|30.5|25.0|118.0|7.44|4.25||||
cody-pickett-1|Cody Pickett|2004|QB|Washington|75|233|4.79|30.5||109.0|7.19|4.3|/cfb/players/cody-pickett-1.html|/players/P/PickCo00.htm|cody-pickett-1|PickCo00
cody-spencer-1|Cody Spencer|2004|ILB|North Texas|74|242|4.65|34.5|27.0|116.0|6.94|4.08|/cfb/players/cody-spencer-1.html|/players/S/SpenCo20.htm|cody-spencer-1|SpenCo20
colby-bockwoldt-1|Colby Bockwoldt|2004|OLB|BYU|74|230|4.6|34.0|14.0|112.0|7.12|4.05|/cfb/players/colby-bockwoldt-1.html|/players/B/BockCo20.htm|colby-bockwoldt-1|BockCo20
cols-colas-2004|Cols Colas|2004|OLB|Virginia Tech|72|233|4.58|34.5|22.0|118.0||||||
constantin-ritzmann-1|Constantin Ritzmann|2004|DE|Tennessee|75|259|4.97|29.0|24.0|108.0|7.39|4.48|/cfb/players/constantin-ritzmann-1.html|/players/R/RitzCo20.htm|constantin-ritzmann-1|RitzCo20
corey-williams-2004|Corey Williams|2004|DT|Arkansas State|76|313|5.18|28.0|25.0|106.0|7.97|4.55||/players/W/WillCo21.htm||WillCo21
courtney-anderson-1|Courtney Anderson|2004|TE|San Jose State|78|269|4.89|30.0|17.0|106.0|7.86|4.45|/cfb/players/courtney-anderson-1.html|/players/A/AndeCo00.htm|courtney-anderson-1|AndeCo00
courtney-watson-1|Courtney Watson|2004|OLB|Notre Dame|73|237|4.56|36.5|22.0|114.0|7.39|4.35|/cfb/players/courtney-watson-1.html|/players/W/WatsCo20.htm|courtney-watson-1|WatsCo20
craig-krenzel-1|Craig Krenzel|2004|QB|Ohio State|75|228|4.84|28.0||112.0|7.22|4.08|/cfb/players/craig-krenzel-1.html|/players/K/KrenCr00.htm|craig-krenzel-1|KrenCr00
craig-terrill-1|Craig Terrill|2004|DT|Purdue|74|290|5.21|26.5|28.0|100.0|7.39|4.1|/cfb/players/craig-terrill-1.html|/players/T/TerrCr20.htm|craig-terrill-1|TerrCr20
curtis-deloatch-2004|Curtis DeLoatch|2004|CB|North Carolina A&T|74|214|4.5|35.5|10.0|120.0|6.97|4.42||/players/D/DeLoCu20.htm||DeLoCu20
darius-watts-1|Darius Watts|2004|WR|Marshall|73|188|4.5||||||/cfb/players/darius-watts-1.html|/players/W/WattDa00.htm|darius-watts-1|WattDa00
darnell-dockett-1|Darnell Dockett|2004|DT|Florida State|75|297|5.0|31.0|26.0|105.0|||/cfb/players/darnell-dockett-1.html|/players/D/DockDa20.htm|darnell-dockett-1|DockDa20
darrell-campbell-2004|Darrell Campbell|2004|DT|Notre Dame|76|302|5.18|33.0|25.0|111.0|7.63|4.66||||
darrion-scott-2004|Darrion Scott|2004|DE|Ohio State|75|289|4.81|36.5||118.0||4.32||/players/S/ScotDa20.htm||ScotDa20
daryl-dixon-1|Daryl Dixon|2004|FS|Florida|70|195|4.77|35.5|15.0|118.0|||/cfb/players/daryl-dixon-1.html||daryl-dixon-1|
daryl-smith-1|Daryl Smith|2004|OLB|Georgia Tech|74|234|4.67||24.0||||/cfb/players/daryl-smith-1.html|/players/S/SmitDa24.htm|daryl-smith-1|SmitDa24
daryl-towns-1|Daryl Towns|2004|OLB|Nevada|72|224|4.57|37.0||112.0|7.15|4.25|/cfb/players/daryl-towns-1.html||daryl-towns-1|
dave-ball-1|Dave Ball|2004|DE|UCLA|77|277|5.07||24.0||||/cfb/players/dave-ball-1.html|/players/B/BallDa20.htm|dave-ball-1|BallDa20
david-kimball-1|David Kimball|2004|K|Penn State|73|209|4.88||||||/cfb/players/david-kimball-1.html||david-kimball-1|
deandre'-eiland-2004|Deandre' Eiland|2004|FS|South Carolina|71|202|4.53|35.0|17.0|113.0|7.19|4.27||||
deangelo-hall-1|DeAngelo Hall|2004|CB|Virginia Tech|70|202|4.34||||||/cfb/players/deangelo-hall-1.html|/players/H/HallDe99.htm|deangelo-hall-1|HallDe99
demarco-mcneil-1|DeMarco McNeil|2004|DT|Auburn|73|310|5.32||||||/cfb/players/demarco-mcneil-1.html||demarco-mcneil-1|
demorrio-williams-1|Demorrio Williams|2004|OLB|Nebraska|73|232|4.52|37.0|16.0|125.0|7.02|4.11|/cfb/players/demorrio-williams-1.html|/players/W/WillDe22.htm|demorrio-williams-1|WillDe22
derek-abney-1|Derek Abney|2004|WR|Kentucky|69|179|4.58|33.5||120.0|6.89|4.08|/cfb/players/derek-abney-1.html||derek-abney-1|
derek-mccoy-1|Derek McCoy|2004|WR|Colorado|75|210|4.73|38.0||128.0|7.1|4.09|/cfb/players/derek-mccoy-1.html||derek-mccoy-1|
derrick-hamilton-1|Derrick Hamilton|2004|WR|Clemson|75|196|4.54||||||/cfb/players/derrick-hamilton-1.html|/players/H/HamiDe20.htm|derrick-hamilton-1|HamiDe20
derrick-knight-1|Derrick Knight|2004|RB|Boston College|69|209|4.71|31.5|16.0|108.0|||/cfb/players/derrick-knight-1.html||derrick-knight-1|
derrick-pope-1|Derrick Pope|2004|OLB|Alabama|71|230|4.71||24.0|106.0|||/cfb/players/derrick-pope-1.html|/players/P/PopeDe20.htm|derrick-pope-1|PopeDe20
derrick-strait-1|Derrick Strait|2004|CB|Oklahoma|71|196|4.52||||||/cfb/players/derrick-strait-1.html|/players/S/StraDe20.htm|derrick-strait-1|StraDe20
deryck-toles-1|Deryck Toles|2004|OLB|Penn State|72|224|4.58|37.0|24.0|112.0|7.12|4.23|/cfb/players/deryck-toles-1.html||deryck-toles-1|
devard-darling-1|Devard Darling|2004|WR|Washington State|73|213|4.52|37.0||129.0|||/cfb/players/devard-darling-1.html|/players/D/DarlDe00.htm|devard-darling-1|DarlDe00
devery-henderson-1|Devery Henderson|2004|WR|LSU|71|198|4.41||||||/cfb/players/devery-henderson-1.html|/players/H/HendDe00.htm|devery-henderson-1|HendDe00
dexter-reid-1|Dexter Reid|2004|FS|North Carolina|71|203|4.56||||||/cfb/players/dexter-reid-1.html|/players/R/ReidDe20.htm|dexter-reid-1|ReidDe20
dexter-wynn-1|Dexter Wynn|2004|CB|Colorado State|69|175|4.49|39.0|13.0|123.0|6.7|3.9|/cfb/players/dexter-wynn-1.html|/players/W/WynnDe20.htm|dexter-wynn-1|WynnDe20
dietrich-canterberry-2004|Dietrich Canterberry|2004|DT|UNLV|75|308|5.35||26.0|||||||
dj-hackett-1|D.J. Hackett|2004|WR|Colorado|74|199|4.53|41.0||131.0|6.79|4.08|/cfb/players/dj-hackett-1.html|/players/H/HackD.00.htm|dj-hackett-1|HackD.00
dj-williams-2|D.J. Williams|2004|OLB|Miami (FL)|73|250|4.55||||||/cfb/players/dj-williams-2.html|/players/W/WillD.20.htm|dj-williams-2|WillD.20
donnell-washington-2004|Donnell Washington|2004|DT|Clemson|77|332|5.0|31.0|34.0|109.0|7.8|4.88||||
donnie-jones-1|Donnie Jones|2004|P|LSU|75|222|4.88||||||/cfb/players/donnie-jones-1.html|/players/J/JoneDo21.htm|donnie-jones-1|JoneDo21
dontarrious-thomas-1|Dontarrious Thomas|2004|OLB|Auburn|74|241|4.57|38.5|26.0|129.0||4.0|/cfb/players/dontarrious-thomas-1.html|/players/T/ThomDo21.htm|dontarrious-thomas-1|ThomDo21
drew-carter-1|Drew Carter|2004|WR|Ohio State|76|204|4.36||||||/cfb/players/drew-carter-1.html|/players/C/CartDr00.htm|drew-carter-1|CartDr00
drew-strojny-2004|Drew Strojny|2004|OT|Duke|79|327|5.37|29.5||99.0|7.98|4.84||||
dunta-robinson-1|Dunta Robinson|2004|CB|South Carolina|71|186|4.34|36.0|15.0|120.0|6.97|3.75|/cfb/players/dunta-robinson-1.html|/players/R/RobiDu20.htm|dunta-robinson-1|RobiDu20
duron-croson-2004|Duron Croson|2004|RB|Fort Valley State|73|226|4.83|30.5|14.0|108.0||||||
dwan-edwards-2004|Dwan Edwards|2004|DT|Oregon State|75|313|5.12|28.0|25.0|105.0|7.59|4.68||/players/E/EdwaDw20.htm||EdwaDw20
dylan-mcfarland-2004|Dylan McFarland|2004|OT|Montana|78|304|5.26|27.5|31.0|98.0||||/players/M/McFaDy20.htm||McFaDy20
eli-manning-1|Eli Manning|2004|QB|Mississippi|77|221|4.9||||||/cfb/players/eli-manning-1.html|/players/M/MannEl00.htm|eli-manning-1|MannEl00
ell-roberson-1|Ell Roberson|2004|QB|Kansas State|71|194|4.6||||||/cfb/players/ell-roberson-1.html||ell-roberson-1|
erik-coleman-1|Erik Coleman|2004|FS|Washington State|70|200|4.64|35.5|16.0|117.0|7.03|4.14|/cfb/players/erik-coleman-1.html|/players/C/ColeEr21.htm|erik-coleman-1|ColeEr21
ernest-wilford-1|Ernest Wilford|2004|WR|Virginia Tech|76|226|4.79|40.5||130.0||4.17|/cfb/players/ernest-wilford-1.html|/players/W/WilfEr00.htm|ernest-wilford-1|WilfEr00
etric-pruitt-1|Etric Pruitt|2004|FS|Southern Miss|72|197|4.57|39.5||116.0|7.15|4.0|/cfb/players/etric-pruitt-1.html|/players/P/PruiEt20.htm|etric-pruitt-1|PruiEt20
fred-russell-1|Fred Russell|2004|RB|Iowa|67|195|4.5|34.0|21.0|121.0|7.09|4.3|/cfb/players/fred-russell-1.html||fred-russell-1|
gabe-nyenhuis-2004|Gabe Nyenhuis|2004|DE|Colorado|75|269|4.74|39.0|25.0|124.0|6.92|4.03||||
george-wilson-1|George Wilson|2004|WR|Arkansas|72|213|4.63|35.0||120.0|7.07|3.98|/cfb/players/george-wilson-1.html|/players/W/WilsGe01.htm|george-wilson-1|WilsGe01
gibril-wilson-1|Gibril Wilson|2004|SS|Tennessee|72|197|4.47||15.0|120.0|||/cfb/players/gibril-wilson-1.html|/players/W/WilsGi20.htm|gibril-wilson-1|WilsGi20
gilbert-gardner-1|Gilbert Gardner|2004|OLB|Purdue|73|229|4.65||||||/cfb/players/gilbert-gardner-1.html|/players/G/GardGi20.htm|gilbert-gardner-1|GardGi20
glenn-earl-1|Glenn Earl|2004|SS|Notre Dame|73|222|4.65||20.0||||/cfb/players/glenn-earl-1.html|/players/E/EarlGl20.htm|glenn-earl-1|EarlGl20
greg-brooks-1|Greg Brooks|2004|CB|Southern Miss|71|177|4.45||||||/cfb/players/greg-brooks-1.html|/players/B/BrooGr20.htm|greg-brooks-1|BrooGr20
greg-jones-1|Greg Jones|2004|RB|Florida State|73|249|4.55||||||/cfb/players/greg-jones-1.html|/players/J/JoneGr01.htm|greg-jones-1|JoneGr01
greg-richmond-1|Greg Richmond|2004|OLB|Oklahoma State|73|233|4.73||17.0||||/cfb/players/greg-richmond-1.html||greg-richmond-1|
greg-taplin-1|Greg Taplin|2004|DE|Michigan State|77|267|5.09|33.0||115.0|||/cfb/players/greg-taplin-1.html||greg-taplin-1|
guss-scott-1|Guss Scott|2004|SS|Florida|70|204|4.46|39.0|20.0|124.0|||/cfb/players/guss-scott-1.html|/players/S/ScotGu20.htm|guss-scott-1|ScotGu20
huey-whittaker-1|Huey Whittaker|2004|WR|South Florida|76|234|4.62|37.0||121.0|7.06|4.13|/cfb/players/huey-whittaker-1.html||huey-whittaker-1|
igor-olshansky-1|Igor Olshansky|2004|DT|Oregon|77|315|4.96|33.5|41.0|110.0|7.61|4.41|/cfb/players/igor-olshansky-1.html|/players/O/OlshIg20.htm|igor-olshansky-1|OlshIg20
isaac-hilton-2004|Isaac Hilton|2004|DE|Hampton|75|267|4.57|36.5|31.0|123.0|7.99|4.48||||
isaac-sopoaga-2004|Isaac Sopoaga|2004|DT|Hawaii|74|317|4.97|30.5|42.0|99.0|7.79|4.66||/players/S/SopoIs20.htm||SopoIs20
j.p.-foschi-2004|J.P. Foschi|2004|TE|Georgia Tech|76|266|5.0|30.5|24.0|111.0|7.49|4.35||||
jabari-greer-1|Jabari Greer|2004|CB|Tennessee|70|178|4.5|36.5|7.0|126.0|||/cfb/players/jabari-greer-1.html|/players/G/GreeJa22.htm|jabari-greer-1|GreeJa22
jacob-bell-2004|Jacob Bell|2004|OG|Miami (OH)|77|302|5.22||26.0|||||/players/B/BellJa20.htm||BellJa20
jacob-rogers-2|Jacob Rogers|2004|OT|Southern California|78|307|5.3||30.0||||/cfb/players/jacob-rogers-2.html|/players/R/RogeJa20.htm|jacob-rogers-2|RogeJa20
jake-grove-1|Jake Grove|2004|C|Virginia Tech|75|303|5.16||31.0||||/cfb/players/jake-grove-1.html|/players/G/GrovJa20.htm|jake-grove-1|GrovJa20
jake-scott-2004|Jake Scott|2004|OT|Idaho|77|281|5.06|34.5|24.0|110.0|7.96|4.68||/players/S/ScotJa21.htm||ScotJa21
jamaar-taylor-1|Jamaar Taylor|2004|WR|Texas A&M|73|197|4.46||||||/cfb/players/jamaar-taylor-1.html|/players/T/TaylJa00.htm|jamaar-taylor-1|TaylJa00
james-newson-1|James Newson|2004|WR|Oregon State|73|213|4.76|31.5||116.0|7.41||/cfb/players/james-newson-1.html||james-newson-1|
jared-allen-2004|Jared Allen|2004|DE|Idaho State|78|265|4.72|33.0|13.0|120.0|7.11|4.34||||
jared-clauss-1|Jared Clauss|2004|DT|Iowa|77|294|4.95||23.0||||/cfb/players/jared-clauss-1.html|/players/C/ClauJa20.htm|jared-clauss-1|ClauJa20
jared-lorenzen-1|Jared Lorenzen|2004|QB|Kentucky|75|288|5.28||||||/cfb/players/jared-lorenzen-1.html|/players/L/LoreJa00.htm|jared-lorenzen-1|LoreJa00
jarrett-payton-1|Jarrett Payton|2004|RB|Miami (FL)|72|220|4.66|31.0||115.0|7.34|4.31|/cfb/players/jarrett-payton-1.html|/players/P/PaytJa00.htm|jarrett-payton-1|PaytJa00
jason-babin-1|Jason Babin|2004|DE|Western Michigan|75|260|4.62|34.0|28.0|121.0|7.03|4.14|/cfb/players/jason-babin-1.html|/players/B/BabiJa20.htm|jason-babin-1|BabiJa20
jason-fife-1|Jason Fife|2004|QB|Oregon|76|226|4.83|30.5||113.0|7.28|4.18|/cfb/players/jason-fife-1.html||jason-fife-1|
jason-peters-3|Jason Peters|2004|TE|Arkansas|76|336|4.93|29.0|21.0|115.0|7.7|4.75|/cfb/players/jason-peters-3.html|/players/P/PeteJa21.htm|jason-peters-3|PeteJa21
jason-shivers-1|Jason Shivers|2004|FS|Arizona State|72|201|4.51|36.0|19.0|128.0|||/cfb/players/jason-shivers-1.html|/players/S/ShivJa20.htm|jason-shivers-1|ShivJa20
jason-wright-1|Jason Wright|2004|RB|Northwestern|70|210|4.68|30.0||111.0|7.35|4.12|/cfb/players/jason-wright-1.html|/players/W/WrigJa01.htm|jason-wright-1|WrigJa01
jeb-terry-2004|Jeb Terry|2004|OG|North Carolina|77|313|5.2|29.0|27.0|105.0|8.03|4.98||/players/T/TerrJe20.htm||TerrJe20
jeff-dugan-1|Jeff Dugan|2004|TE|Maryland|76|263|5.0|28.0|21.0|109.0|7.4|4.32|/cfb/players/jeff-dugan-1.html|/players/D/DugaJe00.htm|jeff-dugan-1|DugaJe00
jeff-shoate-1|Jeff Shoate|2004|CB|San Diego State|70|189|4.62|36.0|12.0|121.0|7.0|3.88|/cfb/players/jeff-shoate-1.html|/players/S/ShoaJe20.htm|jeff-shoate-1|ShoaJe20
jeff-smoker-1|Jeff Smoker|2004|QB|Michigan State|75|223|4.95|26.5||101.0|7.65|4.36|/cfb/players/jeff-smoker-1.html||jeff-smoker-1|
jeff-womble-1|Jeff Womble|2004|DT|Florida State|73|313|5.38|28.0|18.0||||/cfb/players/jeff-womble-1.html||jeff-womble-1|
jeremy-lesueur-1|Jeremy LeSueur|2004|CB|Michigan|72|197|4.53|35.0||116.0|||/cfb/players/jeremy-lesueur-1.html|/players/L/LeSuJe20.htm|jeremy-lesueur-1|LeSuJe20
jeris-mcintyre-1|Jeris McIntyre|2004|WR|Auburn|71|203|4.46|29.0||112.0|6.98|4.08|/cfb/players/jeris-mcintyre-1.html||jeris-mcintyre-1|
jerricho-cotchery-1|Jerricho Cotchery|2004|WR|North Carolina State|72|212|4.54|36.0||121.0|6.93|3.91|/cfb/players/jerricho-cotchery-1.html|/players/C/CotcJe00.htm|jerricho-cotchery-1|CotcJe00
jesse-nicassio-2004|Jesse Nicassio|2004|K|Eastern Washington|72|192||||||||||
jim-molinaro-2004|Jim Molinaro|2004|OT|Notre Dame|78|308|5.09|29.5|21.0|105.0|7.75|4.6||/players/M/MoliJi20.htm||MoliJi20
joey-thomas-2004|Joey Thomas|2004|CB|Montana State|73|195|4.44|38.5|17.0|122.0|6.82|3.88||/players/T/ThomJo21.htm||ThomJo21
john-navarre-1|John Navarre|2004|QB|Michigan|78|246|5.19|26.5||100.0|7.73|4.46|/cfb/players/john-navarre-1.html|/players/N/NavaJo00.htm|john-navarre-1|NavaJo00
john-standeford-1|John Standeford|2004|WR|Purdue|75|197|4.6|32.5||113.0|6.9|4.08|/cfb/players/john-standeford-1.html|/players/S/StanJo00.htm|john-standeford-1|StanJo00
johnnie-morant-1|Johnnie Morant|2004|WR|Syracuse|76|229|4.51|41.0||130.0|7.34|4.22|/cfb/players/johnnie-morant-1.html|/players/M/MoraJo00.htm|johnnie-morant-1|MoraJo00
jon-bradley-1|Jon Bradley|2004|DT|Arkansas State|73|306|5.09|26.5|19.0|104.0|7.88|4.85|/cfb/players/jon-bradley-1.html|/players/B/BradJo20.htm|jon-bradley-1|BradJo20
jonathan-harrell-1|Jonathan Harrell|2004|OLB|Northern Iowa|73|242|4.73||27.0||||/cfb/players/jonathan-harrell-1.html||jonathan-harrell-1|
jonathan-smith-1|Jonathan Smith|2004|WR|Georgia Tech|70|194|4.78|32.5||114.0||4.35|/cfb/players/jonathan-smith-1.html|/players/S/SmitJo00.htm|jonathan-smith-1|SmitJo00
jonathan-vilma-1|Jonathan Vilma|2004|ILB|Miami (FL)|72|233|4.61||||||/cfb/players/jonathan-vilma-1.html|/players/V/VilmJo99.htm|jonathan-vilma-1|VilmJo99
jordan-carstens-2004|Jordan Carstens|2004|DT|Iowa State|77|305|5.0|28.5|28.0|106.0|8.35|4.8||/players/C/CarsJo20.htm||CarsJo20
jorge-cordova-2004|Jorge Cordova|2004|ILB|Nevada|73|241|4.65|35.5|22.0||7.25|4.16||/players/C/CordJo20.htm||CordJo20
