PlayerYearID|Name|Team|Year|RUSH ATT|RUSH YDS|RUSH YPA|RUSH TD|REC|REC YDS|REC YPC|REC TD|Player ID|Link
anthony-grant-1-2018|Anthony Grant|Florida State|2018|5|0|0|0|0|0|0|0|anthony-grant-1|/cfb/players/anthony-grant-1.html
anthony-hawkins-1-2018|Anthony Hawkins|Colorado State|2018|3|32|10.7|0|1|1|1|0|anthony-hawkins-1|/cfb/players/anthony-hawkins-1.html
anthony-johnson-13-2018|Anthony Johnson|Buffalo|2018|0|0|0|0|52|944|18.2|11|anthony-johnson-13|/cfb/players/anthony-johnson-13.html
anthony-jones-8-2018|Anthony Jones|Florida International|2018|52|246|4.7|3|10|37|3.7|2|anthony-jones-8|/cfb/players/anthony-jones-8.html
anthony-mariscal-1-2018|Anthony Mariscal|Arizona|2018|17|85|5|1|1|3|3|0|anthony-mariscal-1|/cfb/players/anthony-mariscal-1.html
anthony-mcfarland-2-2018|Anthony McFarland|Maryland|2018|131|1034|7.9|4|7|73|10.4|0|anthony-mcfarland-2|/cfb/players/anthony-mcfarland-2.html
anthony-muse-1-2018|Anthony Muse|New Mexico State|2018|1|3|3|0|23|210|9.1|1|anthony-muse-1|/cfb/players/anthony-muse-1.html
anthony-ratliff-williams-1-2018|Anthony Ratliff-Williams|North Carolina|2018|11|83|7.5|1|42|689|16.4|2|anthony-ratliff-williams-1|/cfb/players/anthony-ratliff-williams-1.html
anthony-russo-3-2018|Anthony Russo|Temple|2018|36|51|1.4|2|0|0|0|0|anthony-russo-3|/cfb/players/anthony-russo-3.html
anthony-schwartz-1-2018|Anthony Schwartz|Auburn|2018|23|199|8.7|4|19|307|16.2|2|anthony-schwartz-1|/cfb/players/anthony-schwartz-1.html
anthony-scott-2-2018|Anthony Scott|East Carolina|2018|103|405|3.9|3|16|95|5.9|0|anthony-scott-2|/cfb/players/anthony-scott-2.html
anthony-taylor-7-2018|Anthony Taylor|Texas State|2018|86|312|3.6|4|8|63|7.9|0|anthony-taylor-7|/cfb/players/anthony-taylor-7.html
anthony-thompson-3-2018|Anthony Thompson|Northern Illinois|2018|2|6|3|0|0|0|0|0|anthony-thompson-3|/cfb/players/anthony-thompson-3.html
anthony-watley-1-2018|Anthony Watley|East Carolina|2018|0|0|0|0|10|77|7.7|0|anthony-watley-1|/cfb/players/anthony-watley-1.html
anthony-wyche-1-2018|Anthony Wyche|North Texas|2018|12|59|4.9|0|1|11|11|0|anthony-wyche-1|/cfb/players/anthony-wyche-1.html
antjuan-simmons-1-2018|Antjuan Simmons|Michigan State|2018|1|-6|-6|0|0|0|0|0|antjuan-simmons-1|/cfb/players/antjuan-simmons-1.html
antoine-green-1-2018|Antoine Green|North Carolina|2018|0|0|0|0|4|45|11.3|0|antoine-green-1|/cfb/players/antoine-green-1.html
antoine-wesley-1-2018|Antoine Wesley|Texas Tech|2018|1|-2|-2|0|88|1410|16|9|antoine-wesley-1|/cfb/players/antoine-wesley-1.html
antonio-gandy-golden-1-2018|Antonio Gandy-Golden|Liberty|2018|0|0|0|0|71|1037|14.6|10|antonio-gandy-golden-1|/cfb/players/antonio-gandy-golden-1.html
antonio-gibson-2-2018|Antonio Gibson|Memphis|2018|0|0|0|0|6|99|16.5|2|antonio-gibson-2|/cfb/players/antonio-gibson-2.html
antonio-nunn-1-2018|Antonio Nunn|Buffalo|2018|0|0|0|0|8|59|7.4|1|antonio-nunn-1|/cfb/players/antonio-nunn-1.html
antonio-williams-1-2018|Antonio Williams|North Carolina|2018|91|504|5.5|5|16|131|8.2|0|antonio-williams-1|/cfb/players/antonio-williams-1.html
antwan-davis-2-2018|Antwan Davis|Ball State|2018|0|0|0|0|1|8|8|0|antwan-davis-2|/cfb/players/antwan-davis-2.html
antwan-dixon-2-2018|Antwan Dixon|Kent State|2018|5|8|1.6|0|52|532|10.2|2|antwan-dixon-2|/cfb/players/antwan-dixon-2.html
antwan-owens-1-2018|Antwan Owens|Georgia Tech|2018|1|-2|-2|0|0|0|0|0|antwan-owens-1|/cfb/players/antwan-owens-1.html
antwaun-ayers-1-2018|Antwaun Ayers|San Jose State|2018|0|0|0|0|5|14|2.8|0|antwaun-ayers-1|/cfb/players/antwaun-ayers-1.html
antwuan-branch-1-2018|Antwuan Branch|North Carolina|2018|2|19|9.5|0|0|0|0|0|antwuan-branch-1|/cfb/players/antwuan-branch-1.html
anu-somoye-1-2018|Anu Somoye|New Mexico|2018|0|0|0|0|7|104|14.9|1|anu-somoye-1|/cfb/players/anu-somoye-1.html
arion-worthman-1-2018|Arion Worthman|Air Force|2018|29|88|3|1|0|0|0|0|arion-worthman-1|/cfb/players/arion-worthman-1.html
armand-shyne-1-2018|Armand Shyne|Utah|2018|106|479|4.5|5|2|10|5|0|armand-shyne-1|/cfb/players/armand-shyne-1.html
armani-levias-1-2018|Armani Levias|Marshall|2018|0|0|0|0|24|325|13.5|3|armani-levias-1|/cfb/players/armani-levias-1.html
armani-linton-1-2018|Armani Linton|Ole Miss|2018|6|22|3.7|0|0|0|0|0|armani-linton-1|/cfb/players/armani-linton-1.html
armani-rogers-1-2018|Armani Rogers|UNLV|2018|93|565|6.1|8|0|0|0|0|armani-rogers-1|/cfb/players/armani-rogers-1.html
armond-weh-weh-1-2018|Armond Weh-Weh|Arkansas State|2018|55|245|4.5|0|3|37|12.3|0|armond-weh-weh-1|/cfb/players/armond-weh-weh-1.html
art-pierce-1-2018|Art Pierce|Oregon State|2018|54|408|7.6|4|15|149|9.9|0|art-pierce-1|/cfb/players/art-pierce-1.html
art-thompkins-1-2018|Art Thompkins|Toledo|2018|98|563|5.7|6|15|139|9.3|0|art-thompkins-1|/cfb/players/art-thompkins-1.html
artayvious-lynn-1-2018|Artayvious Lynn|Texas Christian|2018|0|0|0|0|4|30|7.5|0|artayvious-lynn-1|/cfb/players/artayvious-lynn-1.html
arthur-jackson-iii-1-2018|Arthur Jackson III|Eastern Michigan|2018|0|0|0|0|43|506|11.8|3|arthur-jackson-iii-1|/cfb/players/arthur-jackson-iii-1.html
artice-hobbs-iv-1-2018|Artice Hobbs IV|Army|2018|6|36|6|0|1|15|15|0|artice-hobbs-iv-1|/cfb/players/artice-hobbs-iv-1.html
artie-henry-iii-1-2018|Artie Henry III|Marshall|2018|0|0|0|0|12|79|6.6|2|artie-henry-iii-1|/cfb/players/artie-henry-iii-1.html
artur-sitkowski-1-2018|Artur Sitkowski|Rutgers|2018|22|-66|-3|0|0|0|0|0|artur-sitkowski-1|/cfb/players/artur-sitkowski-1.html
asa-martin-1-2018|Asa Martin|Auburn|2018|13|57|4.4|0|2|36|18|0|asa-martin-1|/cfb/players/asa-martin-1.html
asher-ohara-1-2018|Asher O'Hara|Middle Tennessee State|2018|22|76|3.5|1|0|0|0|0|asher-ohara-1|/cfb/players/asher-ohara-1.html
ashton-johnson-1-2018|Ashton Johnson|Louisiana|2018|8|42|5.3|0|1|7|7|0|ashton-johnson-1|/cfb/players/ashton-johnson-1.html
asim-rose-1-2018|Asim Rose|Kentucky|2018|67|433|6.5|5|8|82|10.3|1|asim-rose-1|/cfb/players/asim-rose-1.html
aston-walter-1-2018|Aston Walter|Rice|2018|65|254|3.9|0|7|134|19.1|0|aston-walter-1|/cfb/players/aston-walter-1.html
austin-allen-2-2018|Austin Allen|Nebraska|2018|0|0|0|0|2|54|27|0|austin-allen-2|/cfb/players/austin-allen-2.html
austin-cantrell-1-2018|Austin Cantrell|Arkansas|2018|0|0|0|0|8|119|14.9|1|austin-cantrell-1|/cfb/players/austin-cantrell-1.html
austin-conway-1-2018|Austin Conway|Wyoming|2018|12|80|6.7|1|32|250|7.8|1|austin-conway-1|/cfb/players/austin-conway-1.html
austin-dorris-1-2018|Austin Dorris|Indiana|2018|0|0|0|0|4|16|4|0|austin-dorris-1|/cfb/players/austin-dorris-1.html
austin-fort-1-2018|Austin Fort|Wyoming|2018|0|0|0|0|7|102|14.6|1|austin-fort-1|/cfb/players/austin-fort-1.html
austin-hergott-1-2018|Austin Hergott|Central Michigan|2018|6|-34|-5.7|0|0|0|0|0|austin-hergott-1|/cfb/players/austin-hergott-1.html
austin-kelly-2-2018|Austin Kelly|Iowa|2018|6|9|1.5|0|1|4|4|1|austin-kelly-2|/cfb/players/austin-kelly-2.html
austin-kendall-1-2018|Austin Kendall|Oklahoma|2018|7|21|3|0|0|0|0|0|austin-kendall-1|/cfb/players/austin-kendall-1.html
austin-liles-1-2018|Austin Liles|San Jose State|2018|0|0|0|0|5|51|10.2|0|austin-liles-1|/cfb/players/austin-liles-1.html
austin-mack-1-2018|Austin Mack|Ohio State|2018|0|0|0|0|26|331|12.7|1|austin-mack-1|/cfb/players/austin-mack-1.html
austin-maloney-1-2018|Austin Maloney|Florida International|2018|0|0|0|0|28|582|20.8|5|austin-maloney-1|/cfb/players/austin-maloney-1.html
austin-pope-1-2018|Austin Pope|Tennessee|2018|0|0|0|0|1|55|55|0|austin-pope-1|/cfb/players/austin-pope-1.html
austin-roberts-1-2018|Austin Roberts|Illinois|2018|0|0|0|0|2|14|7|0|austin-roberts-1|/cfb/players/austin-roberts-1.html
austin-rose-1-2018|Austin Rose|Nebraska|2018|1|7|7|0|0|0|0|0|austin-rose-1|/cfb/players/austin-rose-1.html
austin-trammell-1-2018|Austin Trammell|Rice|2018|1|3|3|0|62|632|10.2|3|austin-trammell-1|/cfb/players/austin-trammell-1.html
austin-upshaw-1-2018|Austin Upshaw|SMU|2018|4|11|2.8|1|0|0|0|0|austin-upshaw-1|/cfb/players/austin-upshaw-1.html
austin-vaughn-1-2018|Austin Vaughn|Louisiana-Monroe|2018|46|232|5|2|8|76|9.5|1|austin-vaughn-1|/cfb/players/austin-vaughn-1.html
austin-walter-1-2018|Austin Walter|Rice|2018|133|564|4.2|4|39|443|11.4|2|austin-walter-1|/cfb/players/austin-walter-1.html
austin-watkins-1-2018|Austin Watkins|UAB|2018|0|0|0|0|7|82|11.7|0|austin-watkins-1|/cfb/players/austin-watkins-1.html
austin-williams-3-2018|Austin Williams|Mississippi State|2018|0|0|0|0|10|137|13.7|3|austin-williams-3|/cfb/players/austin-williams-3.html
avante-cox-1-2018|Avante' Cox|Wyoming|2018|3|37|12.3|1|1|5|5|0|avante-cox-1|/cfb/players/avante-cox-1.html
avery-davis-1-2018|Avery Davis|Notre Dame|2018|22|70|3.2|0|5|30|6|0|avery-davis-1|/cfb/players/avery-davis-1.html
avery-edwards-1-2018|Avery Edwards|Maryland|2018|0|0|0|0|4|13|3.3|0|avery-edwards-1|/cfb/players/avery-edwards-1.html
avien-peah-1-2018|Avien Peah|Massachusetts|2018|0|0|0|0|3|16|5.3|0|avien-peah-1|/cfb/players/avien-peah-1.html
ayden-eberhardt-1-2018|Ayden Eberhardt|Wyoming|2018|1|1|1|0|5|46|9.2|0|ayden-eberhardt-1|/cfb/players/ayden-eberhardt-1.html
baden-pinson-1-2018|Baden Pinson|Coastal Carolina|2018|5|20|4|1|0|0|0|0|baden-pinson-1|/cfb/players/baden-pinson-1.html
bailey-cate-1-2018|Bailey Cate|Old Dominion|2018|1|-3|-3|0|0|0|0|0|bailey-cate-1|/cfb/players/bailey-cate-1.html
bailey-flint-1-2018|Bailey Flint|Toledo|2018|1|13|13|0|0|0|0|0|bailey-flint-1|/cfb/players/bailey-flint-1.html
bailey-gaither-1-2018|Bailey Gaither|San Jose State|2018|3|28|9.3|0|16|327|20.4|3|bailey-gaither-1|/cfb/players/bailey-gaither-1.html
bailey-hart-1-2018|Bailey Hart|South Carolina|2018|1|5|5|0|1|13|13|0|bailey-hart-1|/cfb/players/bailey-hart-1.html
barrett-banister-1-2018|Barrett Banister|Missouri|2018|0|0|0|0|5|51|10.2|0|barrett-banister-1|/cfb/players/barrett-banister-1.html
beanie-bishop-1-2018|Beanie Bishop|Western Kentucky|2018|0|0|0|0|1|-2|-2|0|beanie-bishop-1|/cfb/players/beanie-bishop-1.html
beau-bisharat-1-2018|Beau Bisharat|Colorado|2018|21|143|6.8|0|1|4|4|1|beau-bisharat-1|/cfb/players/beau-bisharat-1.html
beau-corrales-1-2018|Beau Corrales|North Carolina|2018|0|0|0|0|18|220|12.2|2|beau-corrales-1|/cfb/players/beau-corrales-1.html
beau-hoge-1-2018|Beau Hoge|Brigham Young|2018|4|6|1.5|0|0|0|0|0|beau-hoge-1|/cfb/players/beau-hoge-1.html
ben-batson-1-2018|Ben Batson|Clemson|2018|2|6|3|0|0|0|0|0|ben-batson-1|/cfb/players/ben-batson-1.html
ben-bryant-1-2018|Ben Bryant|Cincinnati|2018|2|-4|-2|0|0|0|0|0|ben-bryant-1|/cfb/players/ben-bryant-1.html
ben-glines-1-2018|Ben Glines|Boston College|2018|68|380|5.6|3|12|170|14.2|4|ben-glines-1|/cfb/players/ben-glines-1.html
ben-hicks-1-2018|Ben Hicks|SMU|2018|45|-68|-1.5|0|0|0|0|0|ben-hicks-1|/cfb/players/ben-hicks-1.html
ben-lemay-1-2018|Ben LeMay|Charlotte|2018|232|1243|5.4|11|21|282|13.4|0|ben-lemay-1|/cfb/players/ben-lemay-1.html
ben-mason-1-2018|Ben Mason|Michigan|2018|31|80|2.6|7|1|15|15|0|ben-mason-1|/cfb/players/ben-mason-1.html
ben-redding-1-2018|Ben Redding|SMU|2018|0|0|0|0|4|49|12.3|1|ben-redding-1|/cfb/players/ben-redding-1.html
ben-skowronek-1-2018|Ben Skowronek|Northwestern|2018|0|0|0|0|44|556|12.6|3|ben-skowronek-1|/cfb/players/ben-skowronek-1.html
benjamin-snell-jr-1-2018|Benjamin Snell Jr.|Kentucky|2018|263|1330|5.1|14|17|105|6.2|0|benjamin-snell-jr-1|/cfb/players/benjamin-snell-jr-1.html
bentavious-thompson-1-2018|Bentavious Thompson|UCF|2018|29|150|5.2|0|0|0|0|0|bentavious-thompson-1|/cfb/players/bentavious-thompson-1.html
berkeley-holman-1-2018|Berkeley Holman|Northwestern|2018|2|15|7.5|0|6|35|5.8|0|berkeley-holman-1|/cfb/players/berkeley-holman-1.html
berkley-edwards-2-2018|Berkley Edwards|Michigan|2018|3|4|1.3|0|1|5|5|0|berkley-edwards-2|/cfb/players/berkley-edwards-2.html
bernhard-raimann-1-2018|Bernhard Raimann|Central Michigan|2018|0|0|0|0|10|88|8.8|0|bernhard-raimann-1|/cfb/players/bernhard-raimann-1.html
biaggio-ali-walsh-1-2018|Biaggio Ali Walsh|California|2018|4|9|2.3|0|0|0|0|0|biaggio-ali-walsh-1|/cfb/players/biaggio-ali-walsh-1.html
bilal-ally-1-2018|Bilal Ally|Massachusetts|2018|25|139|5.6|1|4|36|9|1|bilal-ally-1|/cfb/players/bilal-ally-1.html
billy-bowens-1-2018|Billy Bowens|Boise State|2018|1|11|11|0|0|0|0|0|billy-bowens-1|/cfb/players/billy-bowens-1.html
billy-humphreys-1-2018|Billy Humphreys|San Jose State|2018|0|0|0|0|4|17|4.3|0|billy-humphreys-1|/cfb/players/billy-humphreys-1.html
binjimen-victor-1-2018|Binjimen Victor|Ohio State|2018|0|0|0|0|19|320|16.8|4|binjimen-victor-1|/cfb/players/binjimen-victor-1.html
bj-baylor-1-2018|B.J. Baylor|Oregon State|2018|24|80|3.3|1|2|4|2|0|bj-baylor-1|/cfb/players/bj-baylor-1.html
bj-busbee-1-2018|BJ Busbee|San Diego State|2018|5|14|2.8|0|8|136|17|1|bj-busbee-1|/cfb/players/bj-busbee-1.html
bj-daniels-2-2018|B.J. Daniels|UTSA|2018|87|322|3.7|3|4|27|6.8|0|bj-daniels-2|/cfb/players/bj-daniels-2.html
